StudentID,Age,Gender,StudyHoursPerDay,AttendanceRate,MotivationLevel,StressLevel,InternetAccess,Resources,EduTechUsage,OnlineCourses,Discussions,AssignmentCompletion,LearningStyle,ExamScore,FinalGrade
289,23,Male,14.3,86.9,4,8,Yes,High,No,1,9,74.3,Reading/Writing,91.8,A
290,18,Male,4.6,60.2,2,5,No,Low,No,3,5,49.3,Kinesthetic,52.7,D
291,25,Female,11.1,81.1,4,6,Yes,High,Yes,3,10,70.3,Visual,89.0,B
292,27,Female,16.4,58.9,9,7,Yes,High,No,0,6,41.5,Kinesthetic,86.4,B
293,25,Female,7.5,83.9,8,1,No,Low,No,2,3,89.5,Reading/Writing,84.7,B
294,29,Male,5.7,78.7,10,6,No,High,No,4,5,55.8,Visual,72.8,C
295,25,Male,10.3,80.8,3,9,No,Low,No,1,7,42.7,Visual,62.4,C
296,27,Female,6.6,56.0,10,3,No,Low,No,4,1,71.5,Auditory,80.2,B
297,21,Female,1.6,70.8,9,4,No,Low,No,1,1,62.5,Reading/Writing,67.7,C
298,30,Male,3.7,79.3,6,2,No,Low,Yes,1,6,40.0,Auditory,59.2,D
299,19,Female,9.1,78.8,5,1,Yes,Low,Yes,4,1,82.3,Auditory,85.8,B
300,18,Female,11.3,65.5,6,3,No,Low,No,1,10,60.2,Auditory,85.6,B
301,27,Female,8.5,86.9,4,4,Yes,Low,No,0,5,90.5,Visual,80.8,B
302,19,Male,11.5,66.4,2,8,No,High,Yes,3,8,80.1,Visual,74.6,C
303,29,Male,17.9,71.4,2,3,Yes,High,Yes,3,1,43.2,Kinesthetic,98.2,A
304,24,Male,16.5,50.3,2,1,Yes,High,Yes,4,10,73.3,Kinesthetic,91.0,A
305,18,Male,12.1,50.9,1,8,No,Low,Yes,4,10,69.0,Auditory,73.9,C
306,28,Male,19.7,94.8,9,8,Yes,High,No,1,3,88.9,Auditory,100,A
307,22,Male,14.1,77.5,3,1,Yes,High,Yes,0,0,53.6,Reading/Writing,94.5,A
308,25,Female,17.3,77.0,4,3,Yes,Low,No,0,3,47.8,Reading/Writing,96.8,A
309,20,Male,9.8,64.1,7,5,Yes,High,No,4,1,62.2,Auditory,86.7,B
310,26,Male,8.4,92.5,1,1,No,High,Yes,0,1,58.2,Reading/Writing,79.6,B
311,25,Female,18.0,71.1,1,5,Yes,Low,Yes,2,1,76.7,Auditory,92.5,A
312,23,Female,10.0,67.4,10,3,No,Low,Yes,4,7,58.5,Reading/Writing,82.9,B
313,21,Female,17.6,85.6,2,8,No,High,Yes,1,0,97.6,Reading/Writing,85.3,B
314,18,Female,12.1,64.4,6,8,No,Low,Yes,1,6,57.2,Kinesthetic,80.7,B
315,22,Female,6.7,94.0,1,6,No,High,Yes,4,6,46.4,Visual,69.1,C
316,22,Male,15.1,50.8,7,5,Yes,Low,Yes,4,4,68.2,Visual,79.3,B
317,18,Female,15.7,71.3,2,7,No,High,Yes,2,6,49.8,Reading/Writing,77.7,B
318,25,Male,14.7,89.9,8,3,No,Low,No,4,7,76.9,Kinesthetic,90.6,A
319,20,Female,11.9,96.1,3,7,Yes,Low,No,5,8,96.7,Kinesthetic,88.5,B
320,28,Male,15.3,62.2,9,10,No,Low,Yes,2,9,43.5,Auditory,83.4,B
321,26,Female,14.5,72.6,2,5,Yes,High,No,5,3,49.1,Reading/Writing,80.8,B
322,20,Female,3.5,65.6,9,1,No,Low,Yes,3,5,55.7,Auditory,64.7,C
323,30,Female,16.4,82.1,2,3,No,Low,Yes,0,4,48.2,Visual,85.7,B
324,27,Male,3.9,52.5,2,5,No,High,No,1,7,88.2,Visual,66.3,C
325,30,Female,2.2,61.1,5,3,Yes,Low,Yes,4,10,51.5,Kinesthetic,58.4,D
326,27,Male,1.6,52.8,9,8,No,Low,No,5,5,70.5,Auditory,64.3,C
327,30,Male,4.8,94.6,6,7,Yes,Low,Yes,2,7,91.6,Kinesthetic,75.5,B
328,19,Male,13.7,69.2,3,1,Yes,High,No,3,5,42.4,Reading/Writing,79.7,B
329,29,Female,6.9,94.4,8,8,Yes,High,No,3,8,63.7,Visual,94.9,A
330,24,Female,11.3,95.8,1,4,Yes,Low,Yes,2,0,82.4,Auditory,81.3,B
331,29,Female,1.3,67.1,6,1,No,Low,No,3,0,78.1,Visual,64.3,C
332,25,Male,13.2,75.8,1,7,Yes,High,Yes,5,8,97.7,Visual,92.8,A
333,27,Female,15.3,60.9,2,10,No,Low,Yes,3,9,40.7,Auditory,75.5,B
334,26,Male,9.8,63.0,10,4,No,High,No,3,0,85.6,Auditory,85.3,B
335,28,Male,7.2,69.7,5,6,Yes,Low,Yes,4,0,43.2,Visual,60.9,C
336,18,Male,15.2,77.2,1,3,No,High,Yes,2,7,64.4,Kinesthetic,80.5,B
337,28,Male,17.4,52.5,9,4,No,High,No,4,5,70.8,Visual,98.7,A
338,25,Male,3.3,80.2,5,8,Yes,Low,No,3,4,41.9,Reading/Writing,68.5,C
339,30,Male,15.0,59.0,9,8,Yes,High,Yes,1,4,84.1,Visual,97.9,A
340,29,Male,13.2,57.6,5,4,Yes,High,Yes,2,10,58.7,Visual,94.7,A
341,26,Female,3.3,77.6,4,8,No,Low,Yes,4,8,93.6,Reading/Writing,65.4,C
342,22,Female,6.7,98.8,5,7,Yes,High,No,0,1,56.3,Reading/Writing,76.6,B
343,20,Male,12.0,79.1,6,2,Yes,Low,Yes,1,6,58.3,Kinesthetic,87.6,B
344,18,Female,7.2,77.4,1,2,Yes,Low,No,1,7,56.6,Kinesthetic,75.8,B
345,23,Female,13.4,53.0,9,2,Yes,High,Yes,3,0,72.8,Reading/Writing,98.4,A
346,28,Male,16.5,87.9,4,4,Yes,High,Yes,2,0,83.1,Kinesthetic,100,A
347,26,Female,5.7,65.0,5,3,No,High,No,3,10,79.8,Kinesthetic,75.6,B
348,19,Female,7.9,96.4,3,3,No,Low,Yes,0,5,99.4,Kinesthetic,80.9,B
349,26,Male,3.4,79.0,5,6,Yes,Low,No,4,2,94.5,Kinesthetic,66.2,C
350,18,Male,13.6,70.9,1,10,No,High,Yes,5,1,48.9,Kinesthetic,65.6,C
351,30,Male,8.8,72.2,9,5,Yes,Low,No,4,8,41.8,Auditory,87.5,B
352,30,Male,6.6,87.3,4,5,Yes,Low,Yes,2,0,56.3,Auditory,77.0,B
353,20,Female,8.7,85.6,7,6,Yes,High,No,5,6,80.5,Kinesthetic,96.9,A
354,18,Male,11.6,81.0,5,3,No,High,Yes,5,8,54.6,Kinesthetic,95.8,A
355,18,Male,5.8,80.8,10,7,No,Low,No,1,1,76.5,Visual,68.8,C
356,30,Female,15.5,74.9,6,8,No,High,No,3,4,70.4,Auditory,89.1,B
357,20,Female,17.1,58.2,3,7,No,High,No,3,8,99.4,Kinesthetic,95.3,A
358,30,Male,13.2,69.5,2,9,Yes,High,No,4,6,85.3,Auditory,92.6,A
359,18,Male,9.1,55.8,2,10,Yes,Low,No,3,6,88.5,Kinesthetic,70.1,C
360,25,Male,9.5,53.4,7,4,No,Low,No,1,5,74.3,Visual,73.0,C
361,28,Female,2.7,85.8,2,3,No,High,Yes,0,9,58.2,Visual,61.9,C
362,29,Female,12.6,62.0,5,2,Yes,Low,No,5,1,72.1,Kinesthetic,76.8,B
363,26,Male,18.4,94.4,1,2,Yes,Low,Yes,1,2,67.7,Auditory,97.4,A
364,25,Male,19.7,92.2,8,3,Yes,Low,Yes,5,5,92.0,Reading/Writing,100,A
365,25,Male,10.3,52.2,4,6,No,High,Yes,4,7,64.6,Visual,66.0,C
366,29,Male,11.5,87.0,6,1,Yes,High,Yes,0,2,95.6,Auditory,90.2,A
367,26,Male,5.6,99.4,4,4,Yes,Low,Yes,1,5,95.2,Visual,89.1,B
368,22,Female,14.0,50.7,10,10,Yes,Low,Yes,1,7,44.1,Visual,72.8,C
369,28,Female,6.9,91.3,10,5,Yes,High,No,4,4,98.7,Reading/Writing,91.3,A
370,30,Female,7.4,68.7,6,9,Yes,Low,Yes,4,5,91.3,Reading/Writing,74.0,C
371,25,Male,5.5,75.2,3,8,No,Low,Yes,4,5,67.6,Auditory,65.8,C
372,23,Female,3.1,82.4,10,4,No,Low,Yes,0,10,69.8,Auditory,72.2,C
373,27,Male,19.9,73.7,10,10,No,High,Yes,3,2,90.6,Reading/Writing,100,A
374,19,Female,11.3,97.8,4,3,No,High,No,4,7,96.9,Auditory,98.8,A
375,28,Male,15.1,67.1,3,5,Yes,Low,Yes,3,1,58.1,Reading/Writing,80.6,B
376,18,Male,16.6,76.9,4,7,Yes,High,Yes,2,5,46.5,Visual,98.6,A
377,28,Male,19.9,86.4,4,10,No,High,No,2,10,95.4,Kinesthetic,100,A
378,23,Male,10.4,95.7,10,6,No,High,No,5,6,52.0,Visual,95.7,A
379,21,Female,14.8,73.7,10,4,Yes,Low,No,0,10,82.5,Visual,100,A
380,30,Male,8.3,89.3,9,1,No,High,No,0,1,87.7,Reading/Writing,91.4,A
381,18,Female,16.7,94.6,7,3,No,Low,Yes,4,4,67.8,Kinesthetic,100,A
382,29,Female,14.0,79.2,5,6,No,High,No,5,10,42.3,Auditory,86.7,B
383,25,Male,3.0,95.9,1,1,Yes,Low,Yes,5,7,64.7,Visual,69.7,C
384,23,Female,11.2,50.3,6,6,No,High,No,2,9,91.8,Auditory,87.8,B
385,18,Female,12.6,65.5,9,6,Yes,Low,Yes,1,7,55.9,Visual,85.8,B
386,22,Female,19.0,79.3,7,7,No,Low,Yes,2,1,67.8,Kinesthetic,86.1,B
387,27,Female,1.8,52.3,8,3,No,High,No,3,5,95.1,Reading/Writing,70.7,C
388,28,Female,14.1,59.5,10,1,No,High,Yes,0,4,53.8,Kinesthetic,83.8,B
389,18,Male,14.3,84.8,1,6,Yes,High,Yes,5,10,46.2,Kinesthetic,82.2,B
390,27,Female,2.4,68.0,6,4,Yes,Low,Yes,3,3,45.6,Auditory,64.3,C
391,23,Female,18.7,85.7,8,1,Yes,Low,Yes,0,2,46.8,Reading/Writing,97.9,A
392,22,Male,9.6,72.5,1,3,No,Low,Yes,4,5,73.4,Kinesthetic,66.3,C
393,27,Female,4.0,88.6,6,7,No,Low,Yes,0,10,89.1,Auditory,73.6,C
394,25,Male,10.7,66.5,4,7,No,High,No,0,10,43.5,Reading/Writing,75.9,B
395,30,Female,13.9,93.4,4,1,No,High,No,1,4,77.1,Kinesthetic,90.3,A
396,29,Male,16.5,83.1,7,6,Yes,Low,No,5,6,90.3,Reading/Writing,100,A
397,26,Female,2.2,59.7,2,1,No,Low,Yes,2,6,68.0,Reading/Writing,59.5,D
398,27,Female,17.4,85.1,1,10,No,High,Yes,4,5,66.4,Reading/Writing,86.9,B
399,21,Male,2.0,70.8,9,6,No,Low,Yes,3,7,49.5,Reading/Writing,69.4,C
400,23,Female,17.6,90.8,3,4,Yes,High,Yes,1,6,73.3,Kinesthetic,100,A
401,22,Female,1.7,57.7,2,9,No,Low,No,1,4,98.5,Kinesthetic,51.0,D
402,18,Female,1.9,97.7,2,3,No,High,No,2,7,53.1,Auditory,72.5,C
403,24,Female,6.6,98.8,5,7,No,High,No,4,3,71.1,Visual,80.9,B
404,27,Female,18.7,56.3,10,2,Yes,High,Yes,3,0,67.0,Auditory,95.6,A
405,25,Male,5.9,55.5,4,7,Yes,High,No,5,10,67.2,Visual,69.2,C
406,27,Male,19.9,59.5,3,6,No,Low,Yes,4,9,47.2,Visual,79.5,B
407,18,Female,5.3,95.4,7,1,No,High,No,4,1,72.0,Visual,84.1,B
408,24,Female,1.5,77.8,10,7,Yes,High,Yes,3,7,40.1,Kinesthetic,81.5,B
409,30,Male,3.5,50.8,1,8,Yes,Low,Yes,2,8,44.5,Visual,43.5,F
410,29,Male,1.2,97.8,5,8,No,Low,Yes,4,8,98.6,Reading/Writing,77.1,B
411,29,Male,18.5,59.7,6,4,No,Low,Yes,3,3,72.1,Auditory,86.4,B
412,23,Female,12.7,69.4,10,1,No,Low,No,0,0,76.4,Reading/Writing,81.2,B
413,22,Female,12.8,99.5,7,4,No,High,Yes,2,6,96.1,Reading/Writing,100,A
414,28,Female,9.9,93.6,3,1,Yes,High,Yes,4,0,84.1,Auditory,94.9,A
415,20,Female,3.4,86.2,6,9,No,High,No,0,4,73.3,Visual,71.3,C
416,28,Male,6.7,68.6,4,2,Yes,Low,No,5,7,71.2,Auditory,73.6,C
417,18,Female,9.2,56.7,5,5,Yes,Low,Yes,2,0,47.3,Reading/Writing,68.1,C
418,20,Male,6.8,99.6,8,3,No,Low,No,1,8,61.6,Auditory,80.6,B
419,28,Male,10.2,83.8,6,8,No,High,No,3,7,53.3,Visual,78.8,B
420,22,Male,7.6,89.0,6,6,No,High,No,1,8,72.4,Kinesthetic,85.1,B
421,21,Female,15.2,92.1,4,8,No,High,Yes,0,2,41.7,Visual,87.1,B
422,23,Male,13.3,87.6,2,3,Yes,Low,No,3,3,59.4,Kinesthetic,85.1,B
423,19,Female,13.8,88.9,6,8,No,Low,No,0,7,92.4,Reading/Writing,88.7,B
424,19,Female,17.6,60.2,6,4,No,High,Yes,2,1,84.6,Auditory,95.6,A
425,22,Female,7.9,87.3,3,10,No,Low,No,5,0,65.7,Kinesthetic,71.4,C
426,27,Female,2.5,99.3,4,6,Yes,Low,Yes,1,9,80.1,Kinesthetic,76.4,B
427,21,Female,9.9,98.6,7,1,No,Low,No,1,2,66.8,Auditory,85.6,B
428,26,Female,8.4,97.2,2,9,Yes,Low,No,5,6,59.6,Auditory,80.4,B
429,27,Male,12.5,82.2,10,3,No,Low,No,5,2,80.5,Reading/Writing,99.9,A
430,27,Male,15.3,51.1,1,1,Yes,High,No,0,9,69.9,Kinesthetic,84.9,B
431,18,Female,7.1,55.6,4,4,Yes,Low,Yes,2,0,84.8,Visual,76.3,B
432,22,Female,18.8,98.2,10,1,Yes,High,No,0,3,93.0,Auditory,100,A
433,21,Male,13.6,59.8,5,5,No,High,No,0,4,79.5,Kinesthetic,90.5,A
434,22,Female,2.0,67.2,2,6,Yes,High,Yes,4,6,45.8,Reading/Writing,59.4,D
435,22,Female,8.2,67.2,9,2,No,Low,No,2,3,96.9,Kinesthetic,88.9,B
436,30,Male,19.9,62.4,5,7,Yes,Low,No,2,10,47.6,Visual,89.0,B
437,30,Female,12.1,64.7,4,4,No,High,No,5,7,65.1,Kinesthetic,89.1,B
438,25,Female,7.0,91.7,8,7,No,High,Yes,4,0,49.0,Auditory,72.9,C
439,29,Male,11.4,55.0,4,10,Yes,High,No,4,10,79.3,Visual,78.9,B
440,25,Male,16.0,69.1,3,2,Yes,High,Yes,0,7,43.5,Reading/Writing,86.8,B
441,19,Female,10.3,84.4,1,6,Yes,Low,No,1,8,54.2,Visual,80.8,B
442,24,Male,1.3,61.8,7,5,Yes,Low,Yes,1,5,77.9,Kinesthetic,71.7,C
443,18,Female,10.7,55.6,5,6,Yes,High,No,3,1,79.7,Visual,72.7,C
444,30,Female,5.6,74.8,5,8,Yes,High,No,0,5,93.4,Reading/Writing,82.1,B
445,18,Female,17.6,75.5,7,7,Yes,High,Yes,1,5,84.0,Auditory,100,A
446,20,Female,7.3,94.9,10,6,Yes,High,Yes,2,0,40.3,Kinesthetic,86.6,B
447,27,Female,8.1,80.1,3,8,No,Low,No,3,0,78.0,Auditory,72.5,C
448,23,Female,11.4,71.4,3,9,Yes,Low,Yes,2,2,53.3,Visual,69.5,C
449,26,Female,15.6,57.7,4,2,No,High,Yes,5,9,63.0,Kinesthetic,89.2,B
450,22,Female,11.6,93.6,1,2,No,High,Yes,2,7,81.6,Kinesthetic,95.9,A
451,19,Female,1.8,96.6,4,1,No,High,No,0,8,43.7,Kinesthetic,72.3,C
452,20,Female,7.6,66.9,2,10,No,Low,No,5,7,56.7,Kinesthetic,65.1,C
453,28,Female,5.2,78.6,9,3,No,Low,No,5,4,78.9,Kinesthetic,73.9,C
454,19,Male,8.1,57.3,2,5,No,Low,No,3,5,89.9,Auditory,71.0,C
455,24,Male,1.8,60.4,1,8,Yes,High,No,1,6,58.7,Reading/Writing,52.3,D
456,24,Female,4.3,99.9,7,6,Yes,Low,Yes,5,3,42.7,Reading/Writing,69.4,C
457,27,Male,3.4,94.7,3,3,Yes,High,Yes,3,4,78.7,Kinesthetic,80.1,B
458,26,Female,2.8,85.3,1,5,Yes,High,No,0,0,75.4,Kinesthetic,64.3,C
459,20,Male,8.9,97.0,10,3,Yes,Low,Yes,3,7,93.5,Auditory,100,A
460,20,Male,3.3,58.1,2,6,No,High,No,1,1,64.8,Reading/Writing,48.9,F
461,22,Female,14.1,61.5,9,6,Yes,High,No,2,0,93.4,Auditory,100,A
462,26,Male,5.3,62.3,10,8,Yes,Low,No,2,9,96.6,Visual,74.1,C
463,29,Male,2.5,85.9,4,8,No,High,Yes,3,10,69.6,Auditory,70.2,C
464,23,Female,11.3,90.1,10,1,Yes,Low,Yes,2,10,48.0,Visual,89.3,B
465,23,Female,1.5,57.1,1,2,No,High,Yes,5,8,98.9,Visual,67.2,C
466,30,Male,8.3,91.9,7,7,No,Low,Yes,4,0,97.9,Visual,79.7,B
467,24,Female,16.7,61.1,10,7,Yes,High,No,2,5,83.9,Auditory,96.0,A
468,18,Male,14.3,52.7,4,8,Yes,High,Yes,0,2,53.3,Auditory,79.6,B
469,29,Female,16.0,62.4,4,5,Yes,Low,No,0,3,94.9,Visual,94.8,A
470,30,Female,17.4,59.3,4,1,Yes,Low,Yes,0,6,95.5,Auditory,94.2,A
471,20,Female,2.5,55.7,10,3,No,High,No,2,10,57.2,Auditory,68.9,C
472,30,Male,6.7,69.5,3,3,No,Low,No,2,7,69.7,Auditory,62.5,C
473,27,Male,18.5,62.3,5,10,Yes,High,No,0,0,43.9,Kinesthetic,80.0,B
474,25,Female,12.4,81.8,9,9,No,High,Yes,3,3,55.4,Visual,81.5,B
475,21,Male,8.7,82.5,6,4,No,High,Yes,3,5,83.0,Reading/Writing,88.4,B
476,30,Male,13.0,58.0,8,10,No,High,Yes,3,1,61.8,Reading/Writing,84.6,B
477,20,Female,10.6,64.9,8,6,No,Low,Yes,1,2,86.1,Kinesthetic,72.7,C
478,28,Male,10.6,63.3,6,9,Yes,High,Yes,1,10,69.5,Auditory,79.5,B
479,29,Female,4.8,71.4,4,8,Yes,Low,Yes,2,6,82.4,Visual,76.2,B
480,23,Female,14.4,90.1,3,4,No,High,No,1,1,99.3,Visual,92.8,A
481,19,Male,8.5,71.3,2,1,Yes,High,Yes,0,1,79.5,Kinesthetic,82.4,B
482,19,Female,15.3,50.2,7,6,No,Low,No,3,0,72.8,Visual,79.9,B
483,22,Male,4.8,96.3,6,8,Yes,Low,Yes,1,6,50.6,Reading/Writing,75.4,B
484,28,Female,11.6,51.3,8,8,No,Low,Yes,4,10,65.7,Auditory,84.0,B
485,19,Female,11.1,77.5,10,1,No,High,No,0,2,63.2,Visual,90.2,A
486,21,Male,1.2,63.4,3,10,No,High,No,4,10,89.9,Auditory,61.3,C
487,21,Male,16.5,67.6,10,9,No,Low,No,4,8,43.3,Reading/Writing,80.9,B
488,21,Female,13.7,95.8,7,7,Yes,High,No,3,0,59.5,Reading/Writing,100,A
489,23,Male,18.9,79.4,4,3,Yes,Low,Yes,0,9,96.4,Visual,98.9,A
490,25,Female,9.0,68.0,8,1,Yes,High,Yes,1,1,52.2,Visual,88.2,B
491,22,Male,4.1,92.6,10,5,Yes,High,Yes,5,5,59.7,Reading/Writing,89.6,B
492,18,Female,19.2,50.6,1,8,No,Low,No,4,1,46.1,Reading/Writing,73.1,C
493,19,Female,7.4,52.5,6,5,Yes,Low,No,0,5,78.3,Auditory,69.9,C
494,27,Female,2.6,91.3,1,7,Yes,High,Yes,1,10,94.4,Kinesthetic,78.4,B
495,30,Male,2.3,67.3,2,6,No,Low,Yes,3,9,95.5,Reading/Writing,65.2,C
496,22,Male,19.3,69.2,8,8,Yes,Low,Yes,4,0,78.7,Visual,100,A
497,30,Male,6.4,86.7,8,2,No,High,Yes,3,5,96.6,Kinesthetic,94.4,A
498,19,Male,14.0,60.0,1,7,No,Low,Yes,1,4,81.3,Auditory,68.4,C
499,22,Female,11.5,82.6,10,3,Yes,Low,Yes,3,9,77.0,Visual,100,A
500,24,Female,17.4,71.1,7,10,No,Low,No,0,1,84.0,Visual,93.3,A
501,27,Female,13.3,67.3,4,10,No,Low,Yes,3,3,42.3,Reading/Writing,68.2,C
502,30,Female,6.6,73.8,4,8,Yes,High,No,0,0,86.2,Auditory,66.7,C
503,20,Female,16.9,64.7,8,5,Yes,Low,Yes,5,0,74.7,Auditory,93.4,A
504,21,Male,3.5,70.0,10,2,No,High,Yes,4,8,76.8,Visual,80.6,B
505,24,Male,15.2,59.3,7,1,No,Low,No,0,8,46.1,Reading/Writing,81.8,B
506,30,Female,16.0,95.2,6,2,No,Low,No,3,3,81.3,Auditory,93.3,A
507,28,Male,11.9,84.4,8,8,No,Low,No,1,9,84.9,Visual,85.4,B
508,29,Female,9.0,66.3,8,8,No,Low,No,4,10,81.1,Visual,76.9,B
509,24,Male,13.7,69.4,2,4,Yes,High,Yes,3,6,41.3,Visual,75.5,B
510,26,Female,6.6,97.3,5,8,No,Low,Yes,2,6,68.2,Auditory,72.3,C
511,24,Male,18.9,69.8,6,7,Yes,High,No,1,1,42.4,Reading/Writing,91.1,A
512,25,Female,11.3,71.5,4,9,Yes,High,Yes,5,5,66.4,Auditory,80.0,B
513,29,Male,3.9,58.7,3,5,Yes,High,Yes,1,8,56.9,Reading/Writing,57.9,D
514,19,Female,12.7,54.3,6,7,Yes,High,No,5,8,52.5,Kinesthetic,78.7,B
515,19,Female,10.5,51.3,7,5,No,Low,Yes,0,0,88.9,Auditory,78.8,B
516,21,Female,13.4,60.9,4,2,No,Low,No,4,1,76.0,Auditory,73.6,C
517,19,Female,15.2,57.4,4,8,Yes,Low,No,3,7,43.2,Kinesthetic,74.2,C
518,25,Male,2.5,65.8,10,4,Yes,Low,Yes,0,1,68.1,Auditory,70.1,C
519,30,Female,2.9,83.1,4,9,Yes,High,Yes,2,8,93.6,Kinesthetic,83.0,B
520,20,Female,3.3,55.8,1,1,Yes,High,Yes,0,2,85.8,Auditory,60.3,C
521,28,Male,14.1,74.7,3,10,Yes,High,No,2,0,93.3,Reading/Writing,86.3,B
522,22,Female,16.1,99.8,4,3,No,Low,No,2,1,63.8,Reading/Writing,99.5,A
523,21,Female,11.5,62.4,10,2,Yes,Low,Yes,1,8,73.3,Visual,83.6,B
524,23,Male,9.0,96.2,9,4,No,High,Yes,5,4,71.5,Kinesthetic,98.4,A
525,30,Male,5.0,87.8,7,9,Yes,High,No,1,9,98.1,Auditory,88.1,B
526,30,Female,8.9,90.3,5,9,No,High,No,0,5,87.6,Visual,81.8,B
527,18,Female,2.6,83.0,8,5,No,High,Yes,1,8,81.7,Auditory,78.9,B
528,19,Female,3.7,56.7,1,8,No,Low,No,2,3,41.3,Visual,40.1,F
529,28,Male,16.0,96.4,4,2,Yes,Low,No,1,10,90.6,Kinesthetic,97.9,A
530,21,Male,11.3,59.6,2,8,No,High,Yes,0,6,53.5,Visual,66.6,C
531,21,Female,12.1,99.4,2,4,Yes,Low,Yes,1,9,46.6,Kinesthetic,80.2,B
532,23,Male,3.7,87.6,3,5,No,Low,Yes,5,9,68.3,Kinesthetic,74.9,C
533,26,Female,14.7,95.6,1,6,Yes,Low,No,2,1,53.3,Visual,89.3,B
534,25,Male,4.4,77.1,7,3,Yes,High,No,3,9,45.1,Auditory,83.0,B
535,19,Male,7.3,79.8,8,7,Yes,High,Yes,3,9,53.1,Reading/Writing,78.0,B
536,20,Female,3.4,69.4,6,5,Yes,Low,Yes,3,5,65.8,Kinesthetic,73.9,C
537,29,Female,1.0,63.0,4,4,No,Low,No,4,3,59.2,Kinesthetic,51.6,D
538,18,Male,16.2,76.6,1,9,No,High,No,2,1,99.6,Auditory,93.7,A
539,20,Female,8.9,98.4,2,4,Yes,High,Yes,3,3,80.2,Kinesthetic,95.6,A
540,26,Male,14.1,69.9,4,6,Yes,Low,No,1,5,56.7,Auditory,75.2,B
541,26,Female,15.4,88.0,2,9,Yes,High,Yes,4,2,78.2,Auditory,96.7,A
542,28,Male,10.3,99.7,1,6,No,High,No,5,9,52.4,Kinesthetic,84.6,B
543,20,Male,13.7,92.5,1,4,Yes,Low,No,5,7,53.8,Reading/Writing,88.4,B
544,23,Female,18.0,56.1,1,6,No,High,No,2,2,88.6,Reading/Writing,91.1,A
545,22,Female,9.4,96.4,10,6,Yes,High,Yes,5,5,94.0,Visual,100,A
546,26,Male,8.3,76.8,7,8,Yes,High,Yes,5,4,41.4,Visual,78.2,B
547,22,Female,3.8,80.7,10,10,No,Low,Yes,3,7,82.0,Reading/Writing,80.1,B
548,20,Male,18.1,67.7,6,2,No,High,Yes,4,3,96.1,Auditory,100,A
549,23,Female,13.3,53.5,7,2,Yes,High,No,5,10,77.4,Auditory,90.7,A
550,22,Female,4.1,74.0,2,1,Yes,High,Yes,2,0,68.5,Visual,67.9,C
551,30,Male,6.6,65.9,1,8,No,High,Yes,0,9,44.7,Visual,66.4,C
552,20,Male,12.8,56.4,5,5,Yes,Low,Yes,4,9,42.2,Reading/Writing,79.7,B
553,27,Female,10.3,70.6,10,7,Yes,Low,Yes,1,5,91.3,Visual,86.4,B
554,21,Female,9.4,73.2,3,7,Yes,High,No,1,2,81.2,Visual,76.0,B
555,27,Female,5.5,71.2,5,6,No,High,Yes,5,8,55.7,Reading/Writing,75.4,B
556,29,Male,11.8,83.4,10,1,No,High,Yes,0,1,98.2,Kinesthetic,96.3,A
557,20,Female,4.0,82.6,2,1,No,High,Yes,5,0,63.7,Kinesthetic,73.7,C
558,24,Female,10.1,61.0,10,3,Yes,Low,No,4,0,59.9,Visual,76.8,B
559,28,Male,8.5,99.7,8,3,No,Low,No,3,8,59.5,Kinesthetic,92.3,A
560,28,Male,8.3,88.5,4,6,Yes,High,Yes,2,0,93.4,Auditory,86.1,B
561,23,Female,8.1,98.5,5,3,Yes,Low,Yes,5,3,57.9,Reading/Writing,90.4,A
562,20,Female,13.5,76.2,9,3,Yes,Low,No,0,8,74.8,Visual,100,A
563,19,Male,8.8,73.9,10,7,No,High,No,4,8,65.1,Auditory,79.5,B
564,18,Male,9.4,84.2,2,7,No,High,No,3,2,80.9,Auditory,74.9,C
565,18,Male,1.9,73.6,1,8,No,High,No,5,8,85.6,Auditory,68.6,C
566,19,Female,16.0,59.0,9,3,Yes,High,Yes,4,3,69.0,Kinesthetic,100,A
567,24,Female,7.3,56.7,1,4,No,High,No,0,2,59.8,Visual,54.3,D
568,20,Female,16.9,96.0,2,8,Yes,Low,Yes,4,2,56.7,Visual,87.9,B
569,20,Male,2.9,51.5,1,1,Yes,High,Yes,0,3,71.0,Auditory,55.3,D
570,28,Female,9.8,60.0,1,3,No,Low,No,1,8,99.0,Auditory,79.1,B
571,25,Female,16.1,74.3,1,2,Yes,High,Yes,5,0,48.9,Auditory,96.3,A
572,24,Female,10.0,53.4,1,10,Yes,High,No,2,3,91.1,Reading/Writing,72.5,C
573,30,Female,4.5,65.1,5,4,No,High,Yes,2,0,43.8,Auditory,60.8,C
574,18,Female,12.6,98.3,8,3,No,Low,Yes,5,10,85.0,Auditory,98.2,A
575,21,Male,17.4,93.5,4,6,No,Low,No,2,4,64.8,Auditory,93.7,A
576,18,Female,11.8,97.0,9,7,Yes,High,No,0,0,66.8,Kinesthetic,100,A
577,24,Male,11.7,95.5,5,10,Yes,High,Yes,2,10,71.0,Kinesthetic,98.4,A
578,28,Male,9.6,74.2,7,2,No,Low,No,5,0,62.5,Auditory,76.1,B
579,20,Male,14.1,68.6,9,8,Yes,High,Yes,5,10,49.6,Kinesthetic,95.9,A
580,20,Male,7.9,52.6,7,8,No,Low,Yes,2,0,44.8,Visual,53.4,D
